payment_id,loan_id,payment_date_key,amount_paid,payment_channel
12221,2419,20240507,5167.83,Standing Order
12222,2419,20240602,5032.81,M-Pesa
12223,2419,20240708,4930.79,M-Pesa
12224,2419,20240812,7619.65,M-Pesa
12225,2419,20240901,5330.43,M-Pesa
12226,2419,20241008,2682.78,Bank Transfer
12227,2419,20241107,4676.07,Cash
12228,2420,20250717,32813.35,M-Pesa
12229,2421,20250220,37524.33,M-Pesa
12230,2421,20250319,40674.81,Standing Order
12231,2422,20250325,19166.79,Bank Transfer
12232,2422,20250429,8091.69,M-Pesa
12233,2422,20250527,13937.0,M-Pesa
12234,2422,20250628,30047.45,Standing Order
12235,2422,20250805,20574.49,Cash
12236,2422,20250901,19559.52,Bank Transfer
12237,2422,20251007,14876.73,Bank Transfer
12238,2423,20240816,10005.33,Cash
12239,2423,20240919,15529.69,Bank Transfer
12240,2423,20241009,10866.15,M-Pesa
12241,2423,20241210,10278.0,M-Pesa
12242,2423,20250211,9306.12,M-Pesa
12243,2424,20240919,26226.87,M-Pesa
12244,2424,20241010,26744.81,M-Pesa
12245,2424,20241110,39339.23,Cash
12246,2424,20241215,19086.53,M-Pesa
12247,2424,20250105,27199.96,Standing Order
12248,2424,20250210,19624.29,Cash
12249,2424,20250307,26950.96,M-Pesa
12250,2424,20250410,37636.48,M-Pesa
12251,2424,20250510,24443.12,M-Pesa
12252,2424,20250601,26799.13,Bank Transfer
12253,2424,20250712,26216.13,M-Pesa
12254,2424,20250810,21560.39,M-Pesa
12255,2425,20241121,16608.95,Standing Order
12256,2425,20241228,11449.82,M-Pesa
12257,2425,20250120,16962.63,Standing Order
12258,2425,20250323,13748.68,Standing Order
12259,2425,20250504,18005.09,Bank Transfer
12260,2426,20250401,10495.78,Bank Transfer
12261,2426,20250503,12605.29,M-Pesa
12262,2426,20250527,9527.07,Bank Transfer
12263,2427,20250130,639.44,M-Pesa
12264,2428,20251104,35729.47,Bank Transfer
12265,2429,20240617,10970.82,M-Pesa
12266,2429,20240723,13553.23,M-Pesa
12267,2429,20240823,11743.51,M-Pesa
12268,2429,20240911,11045.29,M-Pesa
12269,2430,20250117,10608.47,M-Pesa
12270,2430,20250213,11069.03,M-Pesa
12271,2431,20240720,1949.95,Bank Transfer
12272,2431,20240818,1959.59,M-Pesa
12273,2431,20240919,1887.64,Bank Transfer
12274,2431,20241020,1471.49,M-Pesa
12275,2431,20241117,1843.64,M-Pesa
12276,2431,20250119,2161.2,M-Pesa
12277,2431,20250204,1856.09,M-Pesa
12278,2431,20250318,1691.33,M-Pesa
12279,2431,20250413,1961.43,M-Pesa
12280,2431,20250514,2046.54,M-Pesa
12281,2431,20250614,1882.53,M-Pesa
12282,2431,20250715,1273.64,M-Pesa
12283,2431,20250811,1954.33,Standing Order
12284,2432,20240211,14814.18,M-Pesa
12285,2432,20240303,14490.31,Bank Transfer
12286,2432,20240404,17966.06,M-Pesa
12287,2432,20240502,17398.82,Standing Order
12288,2432,20240602,13278.11,Bank Transfer
12289,2432,20240803,15196.54,Standing Order
12290,2432,20240901,14142.34,M-Pesa
12291,2432,20241003,13920.62,Cash
12292,2432,20241030,14194.45,M-Pesa
12293,2432,20241115,14250.53,M-Pesa
12294,2432,20241230,12171.18,Cash
12295,2432,20250204,14070.65,M-Pesa
12296,2432,20250304,14329.22,M-Pesa
12297,2432,20250504,15313.17,M-Pesa
12298,2432,20250528,14292.45,M-Pesa
12299,2432,20250626,13894.85,Bank Transfer
12300,2433,20241129,30909.62,Standing Order
12301,2433,20250202,10725.69,M-Pesa
12302,2433,20250308,23011.54,Standing Order
12303,2433,20250331,20463.24,M-Pesa
12304,2433,20250427,19004.52,M-Pesa
12305,2433,20250522,18391.15,Cash
12306,2433,20250627,19971.97,M-Pesa
12307,2433,20250725,14501.93,Bank Transfer
12308,2433,20250829,18327.97,M-Pesa
12309,2433,20250922,19033.88,M-Pesa
12310,2434,20240303,10023.62,Standing Order
12311,2434,20240410,6410.9,Bank Transfer
12312,2434,20240507,6193.9,M-Pesa
12313,2434,20240611,6498.28,M-Pesa
12314,2434,20240704,6828.52,M-Pesa
12315,2434,20240814,7971.33,Bank Transfer
12316,2435,20241026,8823.92,Cash
12317,2435,20241125,9027.1,M-Pesa
12318,2435,20241228,9070.63,M-Pesa
12319,2436,20250429,64449.98,M-Pesa
12320,2437,20241022,22542.49,M-Pesa
12321,2437,20241123,23129.61,M-Pesa
12322,2437,20250101,24527.53,Bank Transfer
12323,2437,20250119,20712.15,Standing Order
12324,2437,20250325,22702.85,M-Pesa
12325,2437,20250429,9850.15,Bank Transfer
12326,2437,20250701,21925.7,M-Pesa
12327,2437,20250728,32878.98,M-Pesa
12328,2437,20250822,21599.57,M-Pesa
12329,2437,20250923,22027.52,M-Pesa
12330,2438,20250607,7662.58,M-Pesa
12331,2438,20250707,7939.68,M-Pesa
12332,2439,20240902,8385.38,M-Pesa
12333,2439,20241010,8475.88,M-Pesa
12334,2439,20241031,7896.1,Cash
12335,2440,20241129,29523.18,Bank Transfer
12336,2440,20241219,29176.4,Cash
12337,2440,20250123,21862.14,Bank Transfer
12338,2440,20250208,29148.61,M-Pesa
12339,2440,20250420,35121.4,Bank Transfer
12340,2440,20250519,28031.15,M-Pesa
12341,2440,20250620,28785.84,Bank Transfer
12342,2440,20250716,30803.51,Bank Transfer
12343,2442,20240722,18789.38,Cash
12344,2442,20240821,13533.22,M-Pesa
12345,2443,20250129,25635.88,M-Pesa
12346,2444,20250705,10333.05,M-Pesa
12347,2444,20250801,12451.82,M-Pesa
12348,2444,20250904,13071.05,Bank Transfer
12349,2444,20250929,12622.28,M-Pesa
12350,2444,20251028,11740.75,M-Pesa
12351,2444,20251205,12266.08,M-Pesa
12352,2445,20241025,45487.83,Bank Transfer
12353,2445,20241124,50215.25,M-Pesa
12354,2445,20241221,49288.08,M-Pesa
12355,2445,20250117,47065.7,M-Pesa
12356,2446,20240913,25881.49,M-Pesa
12357,2446,20241006,27107.09,M-Pesa
12358,2446,20241104,38954.18,M-Pesa
12359,2446,20241205,25154.0,Standing Order
12360,2446,20250104,26661.18,M-Pesa
12361,2446,20250206,25497.11,M-Pesa
12362,2447,20250625,8879.82,Bank Transfer
12363,2447,20250726,4531.47,M-Pesa
12364,2447,20250814,8982.93,M-Pesa
12365,2447,20250921,6913.67,Bank Transfer
12366,2447,20251028,8424.38,M-Pesa
12367,2448,20240504,35999.34,M-Pesa
12368,2448,20240525,28387.59,M-Pesa
12369,2448,20240718,28263.45,M-Pesa
12370,2448,20240829,25597.21,Standing Order
12371,2448,20240918,31681.34,Bank Transfer
12372,2448,20241021,31712.44,Standing Order
12373,2448,20241114,28860.64,M-Pesa
12374,2448,20241221,28851.99,M-Pesa
12375,2448,20250121,28688.51,M-Pesa
12376,2448,20250209,28476.55,Bank Transfer
12377,2449,20240812,25908.55,M-Pesa
12378,2449,20241009,23627.27,M-Pesa
12379,2449,20241106,17868.13,M-Pesa
12380,2449,20241214,25471.54,Bank Transfer
12381,2449,20250116,30375.38,M-Pesa
12382,2449,20250217,25396.87,Cash
12383,2449,20250312,21470.06,Cash
12384,2449,20250409,22099.58,M-Pesa
12385,2450,20241121,16395.47,M-Pesa
12386,2450,20241225,16494.27,Cash
12387,2450,20250119,15695.07,M-Pesa
12388,2450,20250226,16987.14,M-Pesa
12389,2450,20250329,16076.2,Bank Transfer
12390,2450,20250424,11985.14,M-Pesa
12391,2450,20250512,23195.28,Cash
12392,2450,20250618,15205.77,M-Pesa
12393,2450,20250727,16162.56,M-Pesa
12394,2450,20250826,15761.28,M-Pesa
12395,2450,20250921,13878.75,M-Pesa
12396,2451,20240803,21051.68,Standing Order
12397,2451,20240926,19387.49,M-Pesa
12398,2451,20241104,20191.11,M-Pesa
12399,2452,20250314,32514.83,Standing Order
12400,2452,20250325,36205.26,M-Pesa
12401,2452,20250502,22120.88,M-Pesa
12402,2453,20250427,2406.49,M-Pesa
12403,2453,20250528,3080.14,M-Pesa
12404,2453,20250630,3034.28,Standing Order
12405,2453,20250730,2630.07,M-Pesa
12406,2453,20250816,2972.61,M-Pesa
12407,2453,20251006,1334.91,M-Pesa
12408,2453,20251027,2320.38,M-Pesa
12409,2453,20251124,2419.22,M-Pesa
12410,2453,20251227,2326.09,M-Pesa
12411,2455,20250408,8570.07,M-Pesa
12412,2455,20250528,8415.55,Standing Order
12413,2455,20250606,6553.5,M-Pesa
12414,2456,20250411,8736.82,M-Pesa
12415,2456,20250507,9324.15,Bank Transfer
12416,2456,20250529,9018.2,Cash
12417,2456,20250709,8941.85,Cash
12418,2456,20250806,9531.83,Bank Transfer
12419,2456,20250903,5164.52,M-Pesa
12420,2456,20251004,9215.61,M-Pesa
12421,2456,20251116,8835.61,Bank Transfer
12422,2456,20251206,8308.37,Bank Transfer
12423,2457,20250718,1313.63,Standing Order
12424,2457,20250807,1382.06,Standing Order
12425,2457,20250912,1488.38,Standing Order
12426,2457,20251010,1314.32,M-Pesa
12427,2457,20251109,1352.94,M-Pesa
12428,2458,20240704,15429.1,Cash
12429,2458,20240731,17294.36,M-Pesa
12430,2458,20240828,15982.76,M-Pesa
12431,2458,20241003,16339.78,M-Pesa
12432,2458,20241025,11232.9,M-Pesa
12433,2458,20241201,16399.13,M-Pesa
12434,2458,20250106,25134.97,M-Pesa
12435,2459,20250112,9356.69,M-Pesa
12436,2459,20250207,7329.7,Bank Transfer
12437,2459,20250304,10097.62,M-Pesa
12438,2459,20250414,10345.18,M-Pesa
12439,2459,20250502,11302.37,M-Pesa
12440,2459,20250708,10240.38,Bank Transfer
12441,2459,20250807,10104.53,M-Pesa
12442,2460,20251027,25007.5,M-Pesa
12443,2461,20240712,26455.35,Bank Transfer
12444,2461,20240728,33929.63,Bank Transfer
12445,2461,20240827,22902.79,M-Pesa
12446,2461,20241005,30189.82,M-Pesa
12447,2461,20241109,30856.15,Bank Transfer
12448,2462,20240827,6534.25,Standing Order
12449,2462,20241006,9301.35,M-Pesa
12450,2462,20241027,10949.36,Bank Transfer
12451,2462,20241123,6508.24,M-Pesa
12452,2462,20241227,13182.21,M-Pesa
12453,2462,20250205,8969.42,Standing Order
12454,2462,20250223,9285.06,M-Pesa
12455,2462,20250329,8532.47,M-Pesa
12456,2462,20250428,9225.77,M-Pesa
12457,2462,20250529,8982.27,Standing Order
12458,2462,20250627,8245.54,M-Pesa
12459,2462,20250726,8465.7,M-Pesa
12460,2462,20250825,11033.39,M-Pesa
12461,2463,20240628,19938.93,Bank Transfer
12462,2463,20240902,18107.1,M-Pesa
12463,2463,20241003,17913.69,M-Pesa
12464,2463,20241110,19753.81,Cash
12465,2465,20241018,11010.02,M-Pesa
12466,2465,20241112,20031.97,M-Pesa
12467,2465,20241213,20147.91,M-Pesa
12468,2466,20240923,20716.44,Bank Transfer
12469,2466,20241028,13669.52,Cash
12470,2466,20241122,17287.96,M-Pesa
12471,2466,20241217,23441.42,M-Pesa
12472,2466,20250125,34703.08,Bank Transfer
12473,2466,20250210,22605.0,M-Pesa
12474,2467,20250919,19457.07,M-Pesa
12475,2467,20251017,21503.82,M-Pesa
12476,2468,20251204,2070.68,M-Pesa
12477,2468,20251220,3183.67,M-Pesa
12478,2469,20240129,29035.64,Bank Transfer
12479,2469,20240306,30816.38,M-Pesa
12480,2469,20240417,29626.9,Bank Transfer
12481,2469,20240614,27818.39,M-Pesa
12482,2469,20240701,27802.04,M-Pesa
12483,2469,20240803,30530.41,M-Pesa
12484,2469,20240904,20777.74,M-Pesa
12485,2469,20241007,36568.69,Standing Order
12486,2469,20241107,11053.92,M-Pesa
12487,2469,20241126,19728.7,M-Pesa
12488,2469,20241226,26816.94,Bank Transfer
12489,2470,20251027,32240.05,Cash
12490,2470,20251203,29836.91,M-Pesa
12491,2470,20251229,27464.89,M-Pesa
12492,2471,20250626,22067.3,M-Pesa
12493,2471,20250730,18499.93,Bank Transfer
12494,2471,20250906,19092.22,M-Pesa
12495,2471,20250923,20241.27,Bank Transfer
12496,2471,20251029,22582.98,Bank Transfer
12497,2472,20251023,33251.32,Bank Transfer
12498,2473,20240410,58057.62,Standing Order
12499,2473,20240427,69182.62,Bank Transfer
12500,2473,20240605,42266.79,M-Pesa
12501,2474,20240302,3051.2,Cash
12502,2474,20240329,3242.88,M-Pesa
12503,2474,20240504,3151.06,M-Pesa
12504,2474,20240525,3131.42,M-Pesa
12505,2474,20240619,2253.43,M-Pesa
12506,2474,20240727,3112.08,M-Pesa
12507,2474,20240827,3374.53,M-Pesa
12508,2474,20240924,3213.89,M-Pesa
12509,2474,20241029,3379.26,M-Pesa
12510,2474,20241121,3190.07,M-Pesa
12511,2474,20241230,2327.91,M-Pesa
12512,2474,20250129,3184.99,Cash
12513,2474,20250215,3199.8,M-Pesa
12514,2474,20250328,3263.43,Standing Order
12515,2474,20250419,3275.46,M-Pesa
12516,2474,20250513,2479.79,M-Pesa
12517,2474,20250616,2506.7,Bank Transfer
12518,2474,20250722,3225.74,M-Pesa
12519,2475,20241002,10455.23,M-Pesa
12520,2475,20241029,9945.8,M-Pesa
12521,2475,20241208,10431.36,M-Pesa
12522,2475,20250124,7295.11,M-Pesa
12523,2475,20250325,10483.29,Standing Order
12524,2476,20251016,13799.28,Bank Transfer
12525,2476,20251113,13002.47,M-Pesa
12526,2477,20250128,51554.02,M-Pesa
12527,2477,20250223,49395.39,Bank Transfer
12528,2477,20250330,57409.73,Bank Transfer
12529,2477,20250428,51160.57,M-Pesa
12530,2477,20250527,53593.26,M-Pesa
12531,2477,20250628,50364.28,Standing Order
12532,2477,20250731,52137.95,Bank Transfer
12533,2477,20250829,60470.42,Bank Transfer
12534,2477,20250928,45992.0,Cash
12535,2478,20250710,83398.63,M-Pesa
12536,2479,20240801,6822.08,M-Pesa
12537,2479,20240829,6086.87,Cash
12538,2479,20240928,6311.38,Bank Transfer
12539,2479,20241025,3128.73,Bank Transfer
12540,2479,20241124,7555.45,M-Pesa
12541,2479,20241220,6555.96,M-Pesa
12542,2479,20250121,6167.2,M-Pesa
12543,2479,20250223,6750.78,Bank Transfer
12544,2479,20250327,6239.11,M-Pesa
12545,2479,20250423,5905.97,M-Pesa
12546,2479,20250531,4442.4,M-Pesa
12547,2479,20250701,5985.44,M-Pesa
12548,2479,20250724,4597.73,Cash
12549,2479,20250822,7203.4,M-Pesa
12550,2479,20250925,6422.73,M-Pesa
12551,2479,20251023,6249.88,Bank Transfer
12552,2479,20251113,6190.64,M-Pesa
12553,2479,20251216,6218.26,M-Pesa
12554,2481,20251103,1637.57,M-Pesa
12555,2481,20251202,1364.66,Cash
12556,2482,20250119,9783.92,Cash
12557,2482,20250218,10050.39,M-Pesa
12558,2482,20250423,9164.53,M-Pesa
12559,2482,20250519,8942.48,M-Pesa
12560,2482,20250717,11915.48,M-Pesa
12561,2483,20250823,8473.82,Standing Order
12562,2483,20250918,8713.09,M-Pesa
12563,2484,20250513,5550.54,M-Pesa
12564,2484,20250606,7191.59,M-Pesa
12565,2485,20240606,14656.8,M-Pesa
12566,2485,20240712,13963.98,Bank Transfer
12567,2485,20240807,14908.31,M-Pesa
12568,2488,20250815,35661.95,M-Pesa
12569,2488,20250919,41679.36,M-Pesa
12570,2488,20251020,34077.83,M-Pesa
12571,2488,20251121,40906.38,M-Pesa
12572,2489,20250105,1240.11,M-Pesa
12573,2489,20250204,1041.53,M-Pesa
12574,2489,20250311,973.93,M-Pesa
12575,2489,20250412,1543.19,M-Pesa
12576,2489,20250510,1294.95,M-Pesa
12577,2489,20250601,1026.32,M-Pesa
12578,2489,20250711,1034.8,Standing Order
12579,2489,20250806,1026.16,Standing Order
12580,2489,20250901,514.95,M-Pesa
12581,2489,20251009,1038.07,M-Pesa
12582,2489,20251027,990.48,Standing Order
12583,2489,20251204,990.5,M-Pesa
12584,2489,20251225,1093.4,M-Pesa
12585,2490,20241204,61842.53,M-Pesa
12586,2490,20241229,74377.76,M-Pesa
12587,2490,20250311,68632.83,M-Pesa
12588,2491,20241005,32251.61,M-Pesa
12589,2492,20250515,15366.6,Standing Order
12590,2492,20250618,13243.62,M-Pesa
12591,2492,20250709,15940.13,M-Pesa
12592,2492,20250809,15633.98,M-Pesa
12593,2492,20250911,14734.45,M-Pesa
12594,2492,20251008,11697.54,Standing Order
12595,2492,20251103,19349.3,Bank Transfer
12596,2492,20251220,15457.83,Standing Order
12597,2493,20240912,984.86,Bank Transfer
12598,2493,20241010,1297.03,M-Pesa
12599,2493,20241110,1026.71,M-Pesa
12600,2493,20241212,1015.29,M-Pesa
12601,2493,20250115,1013.77,Bank Transfer
12602,2493,20250202,855.82,M-Pesa
12603,2493,20250314,1019.18,Cash
12604,2493,20250408,1067.05,M-Pesa
12605,2493,20250510,1000.5,M-Pesa
12606,2493,20250610,928.55,M-Pesa
12607,2493,20250711,1023.57,M-Pesa
12608,2493,20250805,1107.81,Standing Order
12609,2493,20250911,971.95,M-Pesa
12610,2493,20251013,1047.22,M-Pesa
12611,2494,20240614,9389.55,M-Pesa
12612,2494,20240710,9100.92,M-Pesa
12613,2494,20240811,9657.31,M-Pesa
12614,2494,20240912,9436.38,M-Pesa
12615,2494,20241013,9564.98,M-Pesa
12616,2494,20241116,9162.96,M-Pesa
12617,2494,20241219,9610.8,Bank Transfer
12618,2494,20250105,9538.18,M-Pesa
12619,2495,20240314,9923.13,M-Pesa
12620,2495,20240411,21480.45,M-Pesa
12621,2495,20240511,20013.53,M-Pesa
12622,2496,20241204,13543.55,M-Pesa
12623,2496,20250113,10086.58,M-Pesa
12624,2496,20250204,14720.97,M-Pesa
12625,2496,20250305,13465.85,M-Pesa
12626,2496,20250410,21117.01,M-Pesa
12627,2496,20250507,13306.58,M-Pesa
12628,2496,20250601,13387.93,M-Pesa
12629,2496,20250622,13314.76,M-Pesa
12630,2496,20250804,12361.96,M-Pesa
12631,2496,20250829,12565.67,Standing Order
12632,2496,20250927,13896.53,Bank Transfer
12633,2496,20251021,16041.41,M-Pesa
12634,2497,20250918,25281.22,M-Pesa
12635,2498,20250905,28558.64,M-Pesa
12636,2498,20250928,18822.43,M-Pesa
12637,2498,20251022,27187.01,Cash
12638,2498,20251201,26835.69,M-Pesa
12639,2498,20251230,32313.75,Standing Order
12640,2499,20251013,15090.51,M-Pesa
12641,2499,20251110,19117.21,M-Pesa
12642,2500,20250518,45335.5,M-Pesa
12643,2500,20250617,44616.86,M-Pesa
12644,2500,20250720,33375.94,M-Pesa
12645,2500,20250816,32368.26,Standing Order
12646,2500,20250916,43182.96,Bank Transfer
12647,2500,20251012,43767.09,Standing Order
12648,2501,20251025,4860.0,M-Pesa
12649,2501,20251127,4997.29,Cash
12650,2501,20251226,4327.78,M-Pesa
12651,2502,20250823,13561.66,M-Pesa
12652,2502,20250926,14007.81,M-Pesa
12653,2502,20251019,14560.6,Standing Order
12654,2502,20251124,9779.93,M-Pesa
12655,2504,20250208,23721.11,Cash
12656,2504,20250311,26099.17,M-Pesa
12657,2504,20250411,23735.25,M-Pesa
12658,2504,20250508,22435.97,M-Pesa
12659,2504,20250531,19555.18,M-Pesa
12660,2504,20250702,22539.67,M-Pesa
12661,2504,20250803,23226.21,M-Pesa
12662,2504,20250906,15432.39,Bank Transfer
12663,2504,20250930,23351.86,M-Pesa
12664,2504,20251106,22751.31,M-Pesa
12665,2504,20251129,23208.35,M-Pesa
12666,2505,20240402,14731.56,Cash
12667,2505,20240428,23261.66,Cash
12668,2505,20240605,13616.63,M-Pesa
12669,2505,20240627,21500.43,Cash
12670,2505,20240731,11383.43,M-Pesa
12671,2505,20240909,14328.92,Bank Transfer
12672,2505,20240928,13959.43,M-Pesa
12673,2505,20241031,14968.42,Cash
12674,2505,20241126,13324.12,M-Pesa
12675,2506,20241106,45219.13,M-Pesa
12676,2506,20241203,33363.57,Standing Order
12677,2506,20250102,40102.3,M-Pesa
12678,2507,20251006,16915.53,M-Pesa
12679,2507,20251120,18261.02,M-Pesa
12680,2508,20250728,17075.86,Bank Transfer
12681,2508,20250820,21432.15,Cash
12682,2508,20250924,17002.52,M-Pesa
12683,2508,20251022,17704.35,M-Pesa
12684,2508,20251123,16286.85,Cash
12685,2508,20251219,16828.13,M-Pesa
12686,2509,20240311,21932.7,M-Pesa
12687,2509,20240409,22350.2,Cash
12688,2509,20240510,20894.47,M-Pesa
12689,2509,20240708,10192.82,M-Pesa
12690,2509,20240812,20325.01,M-Pesa
12691,2509,20240909,24954.84,M-Pesa
12692,2510,20240410,25046.42,M-Pesa
12693,2510,20240505,23967.84,Cash
12694,2510,20240607,23647.96,M-Pesa
12695,2510,20240716,30048.84,M-Pesa
12696,2511,20250522,96669.3,Cash
12697,2511,20250622,90685.52,Standing Order
12698,2511,20250725,88977.27,M-Pesa
12699,2513,20250717,42086.03,M-Pesa
12700,2513,20250819,21968.33,Bank Transfer
12701,2513,20250915,42790.93,Standing Order
12702,2513,20251014,42867.95,Bank Transfer
12703,2513,20251117,32844.42,M-Pesa
12704,2513,20251216,49524.41,M-Pesa
12705,2514,20251223,5160.52,M-Pesa
12706,2515,20240307,50837.97,Standing Order
12707,2515,20240414,42608.97,M-Pesa
12708,2515,20240514,45737.74,M-Pesa
12709,2515,20240613,48548.1,M-Pesa
12710,2516,20251030,6820.08,M-Pesa
12711,2516,20251205,6440.63,M-Pesa
12712,2517,20240426,20327.53,M-Pesa
12713,2517,20240602,24959.58,M-Pesa
12714,2517,20240701,20598.08,Standing Order
12715,2517,20240727,19995.24,M-Pesa
12716,2517,20240831,19945.06,Standing Order
12717,2517,20241002,25760.32,M-Pesa
12718,2517,20241024,24098.84,Bank Transfer
12719,2517,20241203,19931.11,M-Pesa
12720,2517,20250207,19591.84,Bank Transfer
12721,2517,20250306,19854.9,Bank Transfer
12722,2517,20250327,17760.6,Cash
12723,2517,20250428,20761.53,Cash
12724,2517,20250529,20564.19,Bank Transfer
12725,2517,20250627,19118.52,M-Pesa
12726,2520,20250207,37707.97,M-Pesa
12727,2520,20250311,40020.29,Bank Transfer
12728,2520,20250415,39464.02,M-Pesa
12729,2520,20250510,39097.23,Bank Transfer
12730,2520,20250623,40602.75,Cash
12731,2520,20250808,38578.82,M-Pesa
12732,2520,20250830,41598.4,Standing Order
12733,2520,20251005,37914.07,M-Pesa
12734,2520,20251023,37966.4,Bank Transfer
12735,2521,20250220,18206.28,Bank Transfer
12736,2521,20250323,15914.66,Bank Transfer
12737,2521,20250424,22955.21,Bank Transfer
12738,2521,20250521,11659.92,Bank Transfer
12739,2522,20250126,1756.17,Bank Transfer
12740,2522,20250221,2058.3,M-Pesa
12741,2522,20250328,1601.54,Bank Transfer
12742,2522,20250429,1706.82,M-Pesa
12743,2522,20250528,1646.41,M-Pesa
12744,2522,20250630,1658.95,Bank Transfer
12745,2522,20250728,1635.02,M-Pesa
12746,2522,20250831,1562.05,Bank Transfer
12747,2523,20250308,16458.67,M-Pesa
12748,2523,20250407,23670.67,M-Pesa
12749,2523,20250425,31325.3,Cash
12750,2524,20250917,6907.79,Standing Order
12751,2524,20251021,7311.8,Bank Transfer
12752,2525,20240811,12913.0,M-Pesa
12753,2525,20241023,11267.08,Cash
12754,2525,20241123,10206.94,M-Pesa
12755,2525,20241215,10349.3,M-Pesa
12756,2525,20250116,10994.07,Cash
12757,2525,20250215,10694.1,M-Pesa
12758,2525,20250328,10750.1,Bank Transfer
12759,2525,20250419,5439.09,Bank Transfer
12760,2526,20240831,5158.78,Standing Order
12761,2526,20241005,10682.82,M-Pesa
12762,2526,20241024,10263.3,M-Pesa
12763,2526,20241118,10563.14,Bank Transfer
12764,2526,20241224,9525.04,M-Pesa
12765,2526,20250117,10202.08,M-Pesa
12766,2528,20251013,12063.06,M-Pesa
12767,2528,20251119,11478.59,M-Pesa
12768,2528,20251211,8533.41,Bank Transfer
12769,2529,20250218,18011.67,M-Pesa
12770,2529,20250402,18397.86,M-Pesa
12771,2529,20250501,17802.02,Cash
12772,2529,20250530,17298.92,M-Pesa
12773,2529,20250627,17403.89,M-Pesa
12774,2529,20250806,8761.71,M-Pesa
12775,2529,20250901,17406.03,M-Pesa
12776,2529,20251001,18328.49,Bank Transfer
12777,2529,20251027,18118.14,M-Pesa
12778,2529,20251123,18619.31,Bank Transfer
12779,2529,20251215,24107.45,Cash
12780,2530,20240729,22373.38,M-Pesa
12781,2530,20240821,20252.31,M-Pesa
12782,2530,20240919,33930.46,M-Pesa
12783,2530,20241021,23213.98,Bank Transfer
12784,2530,20241120,20822.54,M-Pesa
12785,2530,20241229,17632.09,M-Pesa
12786,2530,20250122,27522.5,M-Pesa
12787,2530,20250219,22101.88,M-Pesa
12788,2533,20240923,33167.65,M-Pesa
12789,2533,20241022,23640.24,M-Pesa
12790,2533,20241125,16125.54,Cash
12791,2534,20250224,14764.2,Bank Transfer
12792,2534,20250331,14284.86,M-Pesa
12793,2534,20250424,14823.57,M-Pesa
12794,2534,20250602,10024.11,M-Pesa
12795,2535,20241201,19449.84,M-Pesa
12796,2535,20250106,25959.26,Cash
12797,2535,20250228,19891.22,M-Pesa
12798,2535,20250402,20679.33,M-Pesa
12799,2535,20250420,21761.63,M-Pesa
12800,2535,20250529,26527.2,Bank Transfer
12801,2535,20250704,16265.77,M-Pesa
12802,2535,20250801,20680.78,Standing Order
12803,2535,20250903,32664.11,M-Pesa
12804,2536,20251008,17190.38,M-Pesa
12805,2537,20250610,17810.35,Standing Order
12806,2537,20250716,23980.04,M-Pesa
12807,2537,20250813,24028.18,M-Pesa
12808,2538,20250128,21080.66,Cash
12809,2538,20250330,29494.99,M-Pesa
12810,2538,20250420,9754.54,M-Pesa
12811,2538,20250615,19724.85,M-Pesa
12812,2538,20250730,20359.57,M-Pesa
12813,2538,20250827,20503.96,M-Pesa
12814,2538,20250926,14800.09,M-Pesa
12815,2538,20251203,19789.27,Bank Transfer
12816,2540,20250413,15049.25,Cash
12817,2540,20250508,6831.87,M-Pesa
12818,2540,20250621,6518.01,M-Pesa
12819,2540,20250718,14623.01,M-Pesa
12820,2540,20250829,9087.93,M-Pesa
12821,2540,20250919,14675.02,Cash
12822,2540,20251021,18265.3,Cash
12823,2541,20250118,29904.06,M-Pesa
12824,2541,20250217,23016.26,M-Pesa
12825,2541,20250326,22789.0,M-Pesa
12826,2541,20250413,23779.36,Standing Order
12827,2541,20250523,11454.58,M-Pesa
12828,2541,20250608,22750.56,Bank Transfer
12829,2541,20250721,22605.11,M-Pesa
12830,2541,20250813,25045.43,M-Pesa
12831,2541,20250906,21662.92,M-Pesa
12832,2543,20241219,44913.05,M-Pesa
12833,2544,20241204,10590.49,M-Pesa
12834,2544,20250105,10091.05,Bank Transfer
12835,2544,20250207,8511.52,Standing Order
12836,2544,20250302,11590.73,M-Pesa
12837,2544,20250409,13660.04,Cash
12838,2544,20250426,10380.0,Bank Transfer
12839,2544,20250604,10013.03,Standing Order
12840,2545,20241110,4826.01,M-Pesa
12841,2545,20241210,11115.22,M-Pesa
12842,2545,20250107,8468.41,M-Pesa
12843,2545,20250203,8137.23,M-Pesa
12844,2545,20250306,8641.11,M-Pesa
12845,2545,20250411,8716.74,Bank Transfer
12846,2545,20250505,9554.23,M-Pesa
12847,2545,20250604,9639.06,M-Pesa
12848,2545,20250707,6311.87,Bank Transfer
12849,2545,20250805,6966.53,M-Pesa
12850,2545,20250906,8969.85,M-Pesa
12851,2545,20250927,11281.64,Bank Transfer
12852,2545,20251109,7503.85,M-Pesa
12853,2545,20251209,6788.49,M-Pesa
12854,2546,20240714,29518.25,M-Pesa
12855,2546,20240808,22863.55,M-Pesa
12856,2546,20240912,28925.06,M-Pesa
12857,2546,20241008,21793.22,M-Pesa
12858,2546,20241026,31657.95,M-Pesa
12859,2546,20241201,19350.1,Bank Transfer
12860,2546,20250111,28574.56,M-Pesa
